순번,기준년,기준월,상권코드,상권명,성별코드,성별,시간대코드,시간대,행정동코드,행정동명,유동인구수,시간당 평균 유동인구수,데이터생성일자
1735,2021,06월,14,서구 보건소 주변 상권,f,여성,3,퇴근,3017065000,만년동,70684.5,35342.25,2022-11-15
1736,2021,06월,14,서구 보건소 주변 상권,m,남성,3,퇴근,3017065000,만년동,79491.44,39745.72,2022-11-15
1737,2021,06월,14,서구 보건소 주변 상권,f,여성,4,저녁,3017065000,만년동,106350.63,26587.67,2022-11-15
1738,2021,06월,14,서구 보건소 주변 상권,m,남성,4,저녁,3017065000,만년동,112788.21,28197.06,2022-11-15
1739,2021,06월,14,서구 보건소 주변 상권,f,여성,5,야간,3017065000,만년동,39817.24,5688.18,2022-11-15
1740,2021,06월,14,서구 보건소 주변 상권,m,남성,5,야간,3017065000,만년동,51590.61,7370.09,2022-11-15
1741,2021,07월,1,가수원상점가 주변 상권,f,여성,1,출근,3017059000,가수원동,24218.5,12109.25,2022-11-15
1742,2021,07월,1,가수원상점가 주변 상권,m,남성,1,출근,3017059000,가수원동,27909.4,13954.7,2022-11-15
1743,2021,07월,1,가수원상점가 주변 상권,f,여성,2,주간,3017059000,가수원동,177631.74,19736.86,2022-11-15
1744,2021,07월,1,가수원상점가 주변 상권,m,남성,2,주간,3017059000,가수원동,180217.52,20024.17,2022-11-15
1745,2021,07월,1,가수원상점가 주변 상권,f,여성,3,퇴근,3017059000,가수원동,47031.44,23515.72,2022-11-15
1746,2021,07월,1,가수원상점가 주변 상권,m,남성,3,퇴근,3017059000,가수원동,48235.29,24117.65,2022-11-15
1747,2021,07월,1,가수원상점가 주변 상권,f,여성,4,저녁,3017059000,가수원동,91890.01,22972.51,2022-11-15
1748,2021,07월,1,가수원상점가 주변 상권,m,남성,4,저녁,3017059000,가수원동,91050.12,22762.54,2022-11-15
1749,2021,07월,1,가수원상점가 주변 상권,f,여성,5,야간,3017059000,가수원동,41608.09,5944.01,2022-11-15
1750,2021,07월,1,가수원상점가 주변 상권,m,남성,5,야간,3017059000,가수원동,46566.04,6652.29,2022-11-15
1751,2021,07월,2,한민시장 주변 상권,f,여성,1,출근,3017056000,괴정동,27011.54,13505.77,2022-11-15
1752,2021,07월,2,한민시장 주변 상권,m,남성,1,출근,3017056000,괴정동,28679.84,14339.92,2022-11-15
1753,2021,07월,2,한민시장 주변 상권,f,여성,2,주간,3017056000,괴정동,213797.69,23755.3,2022-11-15
1754,2021,07월,2,한민시장 주변 상권,m,남성,2,주간,3017056000,괴정동,193867.95,21540.88,2022-11-15
1755,2021,07월,2,한민시장 주변 상권,f,여성,3,퇴근,3017056000,괴정동,61975.5,30987.75,2022-11-15
1756,2021,07월,2,한민시장 주변 상권,m,남성,3,퇴근,3017056000,괴정동,62163.9,31081.95,2022-11-15
1757,2021,07월,2,한민시장 주변 상권,f,여성,4,저녁,3017056000,괴정동,114151.76,28537.95,2022-11-15
1758,2021,07월,2,한민시장 주변 상권,m,남성,4,저녁,3017056000,괴정동,117899.5,29474.89,2022-11-15
1759,2021,07월,2,한민시장 주변 상권,f,여성,5,야간,3017056000,괴정동,50109.11,7158.44,2022-11-15
1760,2021,07월,2,한민시장 주변 상권,m,남성,5,야간,3017056000,괴정동,56857.09,8122.44,2022-11-15
1761,2021,07월,2,한민시장 주변 상권,f,여성,1,출근,3017057000,가장동,41652.82,20826.41,2022-11-15
1762,2021,07월,2,한민시장 주변 상권,m,남성,1,출근,3017057000,가장동,36521.48,18260.74,2022-11-15
1763,2021,07월,2,한민시장 주변 상권,f,여성,2,주간,3017057000,가장동,221820.46,24646.72,2022-11-15
1764,2021,07월,2,한민시장 주변 상권,m,남성,2,주간,3017057000,가장동,179768.41,19974.27,2022-11-15
1765,2021,07월,2,한민시장 주변 상권,f,여성,3,퇴근,3017057000,가장동,62214.28,31107.14,2022-11-15
1766,2021,07월,2,한민시장 주변 상권,m,남성,3,퇴근,3017057000,가장동,52343.36,26171.68,2022-11-15
1767,2021,07월,2,한민시장 주변 상권,f,여성,4,저녁,3017057000,가장동,135694.01,33923.51,2022-11-15
1768,2021,07월,2,한민시장 주변 상권,m,남성,4,저녁,3017057000,가장동,117949.23,29487.32,2022-11-15
1769,2021,07월,2,한민시장 주변 상권,f,여성,5,야간,3017057000,가장동,88947.27,12706.75,2022-11-15
1770,2021,07월,2,한민시장 주변 상권,m,남성,5,야간,3017057000,가장동,85790.95,12255.85,2022-11-15
1771,2021,07월,2,한민시장 주변 상권,f,여성,1,출근,3017057500,내동,5427.8,2713.9,2022-11-15
1772,2021,07월,2,한민시장 주변 상권,m,남성,1,출근,3017057500,내동,5124.6,2562.3,2022-11-15
1773,2021,07월,2,한민시장 주변 상권,f,여성,2,주간,3017057500,내동,34620.22,3846.69,2022-11-15
1774,2021,07월,2,한민시장 주변 상권,m,남성,2,주간,3017057500,내동,28488.01,3165.33,2022-11-15
1775,2021,07월,2,한민시장 주변 상권,f,여성,3,퇴근,3017057500,내동,9853.38,4926.69,2022-11-15
1776,2021,07월,2,한민시장 주변 상권,m,남성,3,퇴근,3017057500,내동,8391.82,4195.91,2022-11-15
1777,2021,07월,2,한민시장 주변 상권,f,여성,4,저녁,3017057500,내동,20538.57,5134.66,2022-11-15
1778,2021,07월,2,한민시장 주변 상권,m,남성,4,저녁,3017057500,내동,18229.05,4557.28,2022-11-15
1779,2021,07월,2,한민시장 주변 상권,f,여성,5,야간,3017057500,내동,10395.48,1485.07,2022-11-15
1780,2021,07월,2,한민시장 주변 상권,m,남성,5,야간,3017057500,내동,10931.11,1561.59,2022-11-15
1781,2021,07월,3,롯데백화점 주변 상권,f,여성,1,출근,3017055000,용문동,9389.06,4694.53,2022-11-15
1782,2021,07월,3,롯데백화점 주변 상권,m,남성,1,출근,3017055000,용문동,8941.11,4470.56,2022-11-15
1783,2021,07월,3,롯데백화점 주변 상권,f,여성,2,주간,3017055000,용문동,69267.59,7696.4,2022-11-15
1784,2021,07월,3,롯데백화점 주변 상권,m,남성,2,주간,3017055000,용문동,58046.49,6449.61,2022-11-15
1785,2021,07월,3,롯데백화점 주변 상권,f,여성,3,퇴근,3017055000,용문동,17246.7,8623.35,2022-11-15
1786,2021,07월,3,롯데백화점 주변 상권,m,남성,3,퇴근,3017055000,용문동,15631.83,7815.92,2022-11-15
1787,2021,07월,3,롯데백화점 주변 상권,f,여성,4,저녁,3017055000,용문동,34753.78,8688.46,2022-11-15
1788,2021,07월,3,롯데백화점 주변 상권,m,남성,4,저녁,3017055000,용문동,32538.3,8134.59,2022-11-15
1789,2021,07월,3,롯데백화점 주변 상권,f,여성,5,야간,3017055000,용문동,19337.47,2762.49,2022-11-15
1790,2021,07월,3,롯데백화점 주변 상권,m,남성,5,야간,3017055000,용문동,22917.28,3273.9,2022-11-15
1791,2021,07월,3,롯데백화점 주변 상권,f,여성,1,출근,3017055500,탄방동,25667.82,12833.91,2022-11-15
1792,2021,07월,3,롯데백화점 주변 상권,m,남성,1,출근,3017055500,탄방동,22267.29,11133.65,2022-11-15
1793,2021,07월,3,롯데백화점 주변 상권,f,여성,2,주간,3017055500,탄방동,191564.03,21284.89,2022-11-15
1794,2021,07월,3,롯데백화점 주변 상권,m,남성,2,주간,3017055500,탄방동,158695.21,17632.8,2022-11-15
1795,2021,07월,3,롯데백화점 주변 상권,f,여성,3,퇴근,3017055500,탄방동,46577.23,23288.62,2022-11-15
1796,2021,07월,3,롯데백화점 주변 상권,m,남성,3,퇴근,3017055500,탄방동,38816.03,19408.02,2022-11-15
1797,2021,07월,3,롯데백화점 주변 상권,f,여성,4,저녁,3017055500,탄방동,91861.78,22965.46,2022-11-15
1798,2021,07월,3,롯데백화점 주변 상권,m,남성,4,저녁,3017055500,탄방동,75393.01,18848.27,2022-11-15
1799,2021,07월,3,롯데백화점 주변 상권,f,여성,5,야간,3017055500,탄방동,39286.26,5612.32,2022-11-15
1800,2021,07월,3,롯데백화점 주변 상권,m,남성,5,야간,3017055500,탄방동,35976.83,5139.55,2022-11-15
1801,2021,07월,3,롯데백화점 주변 상권,f,여성,1,출근,3017056000,괴정동,21129.35,10564.68,2022-11-15
1802,2021,07월,3,롯데백화점 주변 상권,m,남성,1,출근,3017056000,괴정동,21289.28,10644.64,2022-11-15
1803,2021,07월,3,롯데백화점 주변 상권,f,여성,2,주간,3017056000,괴정동,170181.73,18909.08,2022-11-15
1804,2021,07월,3,롯데백화점 주변 상권,m,남성,2,주간,3017056000,괴정동,154953.01,17217,2022-11-15
1805,2021,07월,3,롯데백화점 주변 상권,f,여성,3,퇴근,3017056000,괴정동,49781.12,24890.56,2022-11-15
1806,2021,07월,3,롯데백화점 주변 상권,m,남성,3,퇴근,3017056000,괴정동,51639.96,25819.98,2022-11-15
1807,2021,07월,3,롯데백화점 주변 상권,f,여성,4,저녁,3017056000,괴정동,93737.08,23434.28,2022-11-15
1808,2021,07월,3,롯데백화점 주변 상권,m,남성,4,저녁,3017056000,괴정동,103121.54,25780.4,2022-11-15
1809,2021,07월,3,롯데백화점 주변 상권,f,여성,5,야간,3017056000,괴정동,45977.09,6568.15,2022-11-15
1810,2021,07월,3,롯데백화점 주변 상권,m,남성,5,야간,3017056000,괴정동,63483.95,9069.14,2022-11-15
1811,2021,07월,4,갤러리아백화점 주변 상권,f,여성,1,출근,3017064000,둔산2동,56195.93,28097.97,2022-11-15
1812,2021,07월,4,갤러리아백화점 주변 상권,m,남성,1,출근,3017064000,둔산2동,57299.72,28649.86,2022-11-15
1813,2021,07월,4,갤러리아백화점 주변 상권,f,여성,2,주간,3017064000,둔산2동,835691.01,92854.56,2022-11-15
1814,2021,07월,4,갤러리아백화점 주변 상권,m,남성,2,주간,3017064000,둔산2동,659813.48,73312.61,2022-11-15
1815,2021,07월,4,갤러리아백화점 주변 상권,f,여성,3,퇴근,3017064000,둔산2동,159099.72,79549.86,2022-11-15
1816,2021,07월,4,갤러리아백화점 주변 상권,m,남성,3,퇴근,3017064000,둔산2동,140973.42,70486.71,2022-11-15
1817,2021,07월,4,갤러리아백화점 주변 상권,f,여성,4,저녁,3017064000,둔산2동,169494.47,42373.62,2022-11-15
1818,2021,07월,4,갤러리아백화점 주변 상권,m,남성,4,저녁,3017064000,둔산2동,179365.95,44841.5,2022-11-15
1819,2021,07월,4,갤러리아백화점 주변 상권,f,여성,5,야간,3017064000,둔산2동,70863.81,10123.4,2022-11-15
1820,2021,07월,4,갤러리아백화점 주변 상권,m,남성,5,야간,3017064000,둔산2동,98069.09,14009.87,2022-11-15
1821,2021,07월,5,이마트 둔산점 주변 상권,f,여성,1,출근,3017058700,월평2동,19041.99,9521,2022-11-15
1822,2021,07월,5,이마트 둔산점 주변 상권,m,남성,1,출근,3017058700,월평2동,17930.4,8965.2,2022-11-15
1823,2021,07월,5,이마트 둔산점 주변 상권,f,여성,2,주간,3017058700,월평2동,164186.12,18242.9,2022-11-15
1824,2021,07월,5,이마트 둔산점 주변 상권,m,남성,2,주간,3017058700,월평2동,144881.64,16097.96,2022-11-15
1825,2021,07월,5,이마트 둔산점 주변 상권,f,여성,3,퇴근,3017058700,월평2동,35944.82,17972.41,2022-11-15
1826,2021,07월,5,이마트 둔산점 주변 상권,m,남성,3,퇴근,3017058700,월평2동,34703.08,17351.54,2022-11-15
1827,2021,07월,5,이마트 둔산점 주변 상권,f,여성,4,저녁,3017058700,월평2동,59744.72,14936.19,2022-11-15
1828,2021,07월,5,이마트 둔산점 주변 상권,m,남성,4,저녁,3017058700,월평2동,57987.27,14496.83,2022-11-15
1829,2021,07월,5,이마트 둔산점 주변 상권,f,여성,5,야간,3017058700,월평2동,28782.33,4111.76,2022-11-15
1830,2021,07월,5,이마트 둔산점 주변 상권,m,남성,5,야간,3017058700,월평2동,29290.98,4184.42,2022-11-15
1831,2021,07월,5,이마트 둔산점 주변 상권,f,여성,1,출근,3017064000,둔산2동,60518.09,30259.05,2022-11-15
1832,2021,07월,5,이마트 둔산점 주변 상권,m,남성,1,출근,3017064000,둔산2동,61854.25,30927.13,2022-11-15
1833,2021,07월,5,이마트 둔산점 주변 상권,f,여성,2,주간,3017064000,둔산2동,628441.9,69826.88,2022-11-15
1834,2021,07월,5,이마트 둔산점 주변 상권,m,남성,2,주간,3017064000,둔산2동,545706.09,60634.01,2022-11-15
1835,2021,07월,5,이마트 둔산점 주변 상권,f,여성,3,퇴근,3017064000,둔산2동,113721.76,56860.88,2022-11-15
1836,2021,07월,5,이마트 둔산점 주변 상권,m,남성,3,퇴근,3017064000,둔산2동,103688.69,51844.35,2022-11-15
1837,2021,07월,5,이마트 둔산점 주변 상권,f,여성,4,저녁,3017064000,둔산2동,141794.45,35448.62,2022-11-15
1838,2021,07월,5,이마트 둔산점 주변 상권,m,남성,4,저녁,3017064000,둔산2동,135093.71,33773.44,2022-11-15
1839,2021,07월,5,이마트 둔산점 주변 상권,f,여성,5,야간,3017064000,둔산2동,63905.43,9129.35,2022-11-15
1840,2021,07월,5,이마트 둔산점 주변 상권,m,남성,5,야간,3017064000,둔산2동,70580.17,10082.88,2022-11-15
1841,2021,07월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,f,여성,1,출근,3017063000,둔산1동,3896.98,1948.49,2022-11-15
1842,2021,07월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,m,남성,1,출근,3017063000,둔산1동,5168.16,2584.08,2022-11-15
1843,2021,07월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,f,여성,2,주간,3017063000,둔산1동,34034.33,3781.59,2022-11-15
1844,2021,07월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,m,남성,2,주간,3017063000,둔산1동,41169.47,4574.39,2022-11-15
1845,2021,07월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,f,여성,3,퇴근,3017063000,둔산1동,5242.43,2621.22,2022-11-15
1846,2021,07월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,m,남성,3,퇴근,3017063000,둔산1동,5161.71,2580.86,2022-11-15
1847,2021,07월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,f,여성,4,저녁,3017063000,둔산1동,7896.35,1974.1,2022-11-15
1848,2021,07월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,m,남성,4,저녁,3017063000,둔산1동,8012.81,2003.21,2022-11-15
1849,2021,07월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,f,여성,5,야간,3017063000,둔산1동,5189.22,741.31,2022-11-15
1850,2021,07월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,m,남성,5,야간,3017063000,둔산1동,5867.86,838.27,2022-11-15
1851,2021,07월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,f,여성,1,출근,3017064000,둔산2동,59145.79,29572.9,2022-11-15
1852,2021,07월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,m,남성,1,출근,3017064000,둔산2동,62537.84,31268.92,2022-11-15
1853,2021,07월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,f,여성,2,주간,3017064000,둔산2동,451796.21,50199.58,2022-11-15
1854,2021,07월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,m,남성,2,주간,3017064000,둔산2동,402769.95,44752.22,2022-11-15
1855,2021,07월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,f,여성,3,퇴근,3017064000,둔산2동,130307.72,65153.86,2022-11-15
1856,2021,07월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,m,남성,3,퇴근,3017064000,둔산2동,117052.91,58526.46,2022-11-15
1857,2021,07월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,f,여성,4,저녁,3017064000,둔산2동,267862.22,66965.56,2022-11-15
1858,2021,07월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,m,남성,4,저녁,3017064000,둔산2동,249984.11,62496.03,2022-11-15
1859,2021,07월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,f,여성,5,야간,3017064000,둔산2동,70934.22,10133.46,2022-11-15
1860,2021,07월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,m,남성,5,야간,3017064000,둔산2동,90523.83,12931.98,2022-11-15
1861,2021,07월,7,대주프라자 주변 상권,f,여성,1,출근,3017059600,관저1동,157578.48,78789.24,2022-11-15
1862,2021,07월,7,대주프라자 주변 상권,m,남성,1,출근,3017059600,관저1동,138521.59,69260.8,2022-11-15
1863,2021,07월,7,대주프라자 주변 상권,f,여성,2,주간,3017059600,관저1동,1102073.05,122452.56,2022-11-15
1864,2021,07월,7,대주프라자 주변 상권,m,남성,2,주간,3017059600,관저1동,910259.49,101139.95,2022-11-15
1865,2021,07월,7,대주프라자 주변 상권,f,여성,3,퇴근,3017059600,관저1동,283226.32,141613.16,2022-11-15
1866,2021,07월,7,대주프라자 주변 상권,m,남성,3,퇴근,3017059600,관저1동,256471.59,128235.8,2022-11-15
1867,2021,07월,7,대주프라자 주변 상권,f,여성,4,저녁,3017059600,관저1동,558038.32,139509.59,2022-11-15
1868,2021,07월,7,대주프라자 주변 상권,m,남성,4,저녁,3017059600,관저1동,525216.69,131304.18,2022-11-15
1869,2021,07월,7,대주프라자 주변 상권,f,여성,5,야간,3017059600,관저1동,231565.59,33080.8,2022-11-15
1870,2021,07월,7,대주프라자 주변 상권,m,남성,5,야간,3017059600,관저1동,242679.3,34668.47,2022-11-15
1871,2021,07월,7,대주프라자 주변 상권,f,여성,1,출근,3017059700,관저2동,104502.58,52251.29,2022-11-15
1872,2021,07월,7,대주프라자 주변 상권,m,남성,1,출근,3017059700,관저2동,96656.4,48328.2,2022-11-15
1873,2021,07월,7,대주프라자 주변 상권,f,여성,2,주간,3017059700,관저2동,793869.76,88207.75,2022-11-15
1874,2021,07월,7,대주프라자 주변 상권,m,남성,2,주간,3017059700,관저2동,672995.2,74777.25,2022-11-15
1875,2021,07월,7,대주프라자 주변 상권,f,여성,3,퇴근,3017059700,관저2동,216710.85,108355.43,2022-11-15
1876,2021,07월,7,대주프라자 주변 상권,m,남성,3,퇴근,3017059700,관저2동,201452.71,100726.36,2022-11-15
1877,2021,07월,7,대주프라자 주변 상권,f,여성,4,저녁,3017059700,관저2동,425907.31,106476.84,2022-11-15
1878,2021,07월,7,대주프라자 주변 상권,m,남성,4,저녁,3017059700,관저2동,415764.89,103941.24,2022-11-15
1879,2021,07월,7,대주프라자 주변 상권,f,여성,5,야간,3017059700,관저2동,154928.92,22132.7,2022-11-15
1880,2021,07월,7,대주프라자 주변 상권,m,남성,5,야간,3017059700,관저2동,167611.93,23944.56,2022-11-15
1881,2021,07월,8,마치광장골목형상점가 주변 상권,f,여성,1,출근,3017059700,관저2동,50874.7,25437.35,2022-11-15
1882,2021,07월,8,마치광장골목형상점가 주변 상권,m,남성,1,출근,3017059700,관저2동,48592.08,24296.04,2022-11-15
1883,2021,07월,8,마치광장골목형상점가 주변 상권,f,여성,2,주간,3017059700,관저2동,477507.08,53056.34,2022-11-15
1884,2021,07월,8,마치광장골목형상점가 주변 상권,m,남성,2,주간,3017059700,관저2동,404633.52,44959.28,2022-11-15
1885,2021,07월,8,마치광장골목형상점가 주변 상권,f,여성,3,퇴근,3017059700,관저2동,129434.41,64717.21,2022-11-15
